,Datum,Inskrivningsdata,Optimala värden,Övre konfidens,Undre konfidens,Övre prediktion,Undre prediktion
127,2020-07-06,1437,1448.5968977128557,1477.9656562442924,1419.228139181419,1495.4110625258209,1401.7827328998906
128,2020-07-07,1441,1447.0407128482416,1477.0512183402143,1417.0302073562689,1494.2601208214612,1399.821304875022
129,2020-07-08,1446,1445.2502901474425,1475.9575397122535,1414.5430405826314,1492.9155523967286,1397.5850278981563
130,2020-07-09,1451,1443.215424042748,1474.6779997797653,1411.7528483057308,1491.3707531503885,1395.0600949351076
131,2020-07-10,1457,1440.9244513834856,1473.204792289172,1408.6441104777991,1489.6180080254578,1392.2308947415133
132,2020-07-11,1457,1438.364164325068,1471.5288493177668,1405.1994793323693,1487.6484253028138,1389.0799033473222
133,2020-07-12,1462,1435.5197129639107,1469.6397537310804,1401.399672196741,1485.4518592367374,1385.587566691084
134,2020-07-13,1467,1442.8652628034918,1475.8005127105646,1409.930012896419,1491.9954239664573,1393.7351016405262
135,2020-07-14,1472,1449.8746488828426,1481.6315664143629,1418.1177313513224,1498.2228014903767,1401.5264962753085
136,2020-07-15,1476,1456.552415300263,1487.1426029104987,1425.9622276900272,1504.1423472973465,1408.9624833031794
137,2020-07-16,1480,1462.9040575668191,1492.3439764273796,1433.4641387062586,1509.7628974156034,1416.0452177180348
138,2020-07-17,1483,1468.9359364917725,1497.2465975738285,1440.6252754097166,1515.0936615262742,1422.7782114572708
139,2020-07-18,1484,1474.6551903340562,1501.8618256977456,1447.4485549703668,1520.1441236835028,1429.1662569846096
140,2020-07-19,1486,1480.0696463320962,1506.2013641837584,1453.937928480434,1524.9239518928393,1435.215340771353
141,2020-07-20,1489,1481.8675210626982,1507.786552081584,1455.9484900438124,1526.5982511977584,1437.136790927638
142,2020-07-21,1492,1483.5920810616994,1509.3046909321756,1457.8794711912233,1528.2035185616157,1438.9806435617832
143,2020-07-22,1495,1485.2463772662302,1510.7588579134988,1459.7338966189616,1529.7427672123245,1440.749987320136
144,2020-07-23,1500,1486.8333183658406,1512.1519750055415,1461.5146617261396,1531.2188613218154,1442.4477754098657
145,2020-07-24,1502,1488.3556770621065,1513.4868167362395,1463.2245373879734,1532.6345233747468,1444.0768307494661
146,2020-07-25,1504,1489.8160960912335,1514.766017581956,1464.866174600511,1533.9923411993325,1445.6398509831345
147,2020-07-26,1505,1491.2170940115059,1515.9920790310034,1466.4421089920083,1535.2947746693394,1447.1394133536724
148,2020-07-27,1506,1492.5610707584897,1517.167376319546,1467.9547651974333,1536.5441620871093,1448.57797942987
149,2020-07-28,1511,1493.8503129717467,1518.2941648498186,1469.4064610936748,1537.7427262580395,1449.9578996854539
150,2020-07-29,1514,1495.086999097543,1519.3745863010731,1470.7994118940128,1538.8925802673746,1451.2814179277113
151,2020-07-30,1515,1496.2732042725995,1520.4106744439748,1472.1357341012242,1539.995732970419,1452.55067557478
152,2020-07-31,1516,1497.4109049943986,1521.404360669363,1473.4174493194341,1541.054094207426,1453.7677157813712
